customer_id,total_views,total_add_to_cart,total_purchase,view_cart_conversion,cart_purchase_conversion
4978,5,2,3,40.00,150.00
4979,3,2,0,66.67,0.00
4980,9,2,2,22.22,100.00
4981,2,4,3,200.00,75.00
4982,7,5,2,71.43,40.00
4983,4,4,0,100.00,0.00
4984,4,7,1,175.00,14.29
4985,12,4,2,33.33,50.00
4986,4,4,2,100.00,50.00
4987,8,0,2,0.00,0.00
4988,9,3,1,33.33,33.33
4989,11,2,1,18.18,50.00
4990,10,3,1,30.00,33.33
4991,9,11,2,122.22,18.18
4992,13,3,1,23.08,33.33
4993,9,3,1,33.33,33.33
4994,7,3,2,42.86,66.67
4995,7,3,0,42.86,0.00
4996,6,2,0,33.33,0.00
4997,5,7,0,140.00,0.00
4998,4,2,1,50.00,50.00
4999,6,2,0,33.33,0.00
5000,7,3,0,42.86,0.00
